y,x,velocity,motion,time,label
6.253858481816749,13.300051973963,5.18185659214442,0,0.020564,0
6.44743472438017,14.8991566896707,5.313397889710389,0,0.020564,0
4.63943029135889,16.8895438196016,5.703371398100099,0,0.020564,0
6.6418136009276,16.2984779787562,5.396781081566,0,0.020564,0
5.40892037309836,24.484672772588706,5.57793050271669,0,0.020564,0
6.001689152443731,26.285219327353506,5.56956278963321,0,0.020564,0
5.38885440867988,29.4792870175577,5.63397143144011,0,0.020564,0
5.583233289054589,30.8786073539961,5.63726012038936,0,0.020564,0
16.5461775515216,40.1142765588092,1.14173328011474,0,0.020564,100
6.6549739288765,12.9023678027222,5.04065023318941,0,0.090555,0
5.448510211800031,14.4956254532656,5.45188373572409,0,0.090555,0
6.24850036854092,14.498970505996098,5.30958895289078,0,0.090555,0
4.643660837892781,15.6909863449461,5.6503754088652,0,0.090555,0
6.60152252846132,26.0881360491804,5.52977541276997,0,0.090555,0
5.39748842189891,27.082040251195306,5.610162317221531,0,0.090555,0
5.58776728833583,29.4802884022028,5.624769726963309,0,0.090555,0
16.1519995039555,38.3151212320319,1.36266586979904,0,0.090555,100
6.25762517731384,12.3013605205193,5.0456840025399,0,0.165597,0
5.04955989969577,14.294187461860002,5.50658754408774,0,0.165597,0
6.250352512626691,14.0994211321375,5.271353796554839,0,0.165597,0
4.44714364915111,14.8910313794752,5.639216696144509,0,0.165597,0
4.64067624236855,16.4901440178903,5.450211806924161,0,0.165597,0
5.012388507115361,23.484273868007,5.586985094425559,0,0.165597,0
6.20348423251234,25.686922004657504,5.54837882978161,0,0.165597,0
