y,x,velocity,motion,time,label
-9.90203509988115,9.71112575501105,6.32344723608269,0,-0.025624,0
-10.3023236917219,9.51171826853812,6.04308649226537,0,-0.025624,0
-3.49181390906545,16.7005307004285,15.2925051769692,0,-0.025624,2
-5.69206837290173,16.5035238961224,10.4197804599793,0,-0.025624,1
-6.49175830060011,16.7045318390691,10.002242639351,0,-0.025624,1
-10.6928619958615,15.9103685899651,9.18235304574618,6,-0.025624,0
-5.48616358305203,20.502080415139,10.7591706646522,0,-0.025624,1
-13.880394245592,24.3121649383802,1.47596933626232,0,-0.025624,5
-8.27665797261326,26.9039316482416,9.94085429982798,0,-0.025624,-1
-14.6786069999286,25.5128796500552,1.47495610791448,0,-0.025624,5
-11.4715760821088,30.3071989199838,3.69651167832824,0,-0.025624,6
-4.26845995373335,32.4969497439519,11.3837626559516,0,-0.025624,4
-4.26845995373335,32.4969497439519,11.3837626559516,0,-0.025624,4
-9.70110067009218,10.7100745419009,7.09923737446864,0,0.049477,0
-10.0999491398548,11.5103534475461,7.31589652893621,0,0.049477,0
-8.89596399344152,14.3079822763652,8.97993162498474,6,0.049477,0
-2.89149629459445,17.4993138119946,15.4631028540243,0,0.049477,2
-3.89119166282549,17.7005418285714,15.2551140278199,0,0.049477,2
-5.69144434382375,17.5029181231307,10.5152775954982,0,0.049477,1
-5.29002120409055,18.5021079877115,10.6784257059959,0,0.049477,1
-2.4892141363689,19.0983269167587,15.5739405834432,0,0.049477,2
-14.0815597904162,24.3117227026522,1.46783639730476,0,0.049477,5
-13.6807080572259,24.9110310410692,1.70465793508156,0,0.049477,5
-14.6792587036931,25.9120230609112,1.69199325319445,0,0.049477,5
-12.472431157514,30.7077751217084,3.65566343013098,0,0.049477,6
-9.70014632396023,11.3099620551319,7.55918009900383,0,0.11951,0
-10.1001394651059,11.3104795063882,7.22626360265214,0,0.11951,0
-9.69899608932766,12.1097259184345,7.73792942471125,0,0.11951,0
-10.8995487234534,11.7113958613886,6.93391065220098,0,0.11951,0
-8.89556005816634,14.5079816536706,9.0361488707657,6,0.11951,0
-2.68934938013754,18.8986609893008,15.5408314530731,0,0.11951,2
-5.6898685254921,18.5026604129086,10.59766609125,0,0.11951,1
-6.48985385412689,18.5036953141876,10.4228320598851,0,0.11951,1
-3.08819157003703,19.6989432563271,15.5002986723731,0,0.11951,2
-5.28470028284203,22.1010798710513,10.8600188107715,0,0.11951,1
-13.8808016808973,24.711437373794,1.6952570570744,0,0.11951,5
-13.2796631664023,25.51042410867,1.94790088387907,0,0.11951,5
-12.0722091258523,30.7073363921389,3.67599394067453,0,0.11951,6
-4.86716654620546,34.2969572838581,11.1188103130773,0,0.11951,4
