y,x,velocity,motion,time,label
-3.10084714915651,10.7017040816254,15.6678412171875,0,-0.027597,0
-4.50052868381384,10.903494053468,14.5445383066001,0,-0.027597,0
-3.0993832333829,11.7014094608113,15.8731870406649,0,-0.027597,0
-3.49937596365347,11.7019377713825,15.4217908209853,0,-0.027597,0
-2.89821597376368,12.5009097998681,16.0872589268196,0,-0.027597,0
-4.49877198376862,12.1031412712059,14.9401797348031,0,-0.027597,0
-2.89616649223906,13.9004969493711,16.2330567312353,0,-0.027597,0
-2.69470621133016,14.8999381732715,16.3665659883583,0,-0.027597,0
-5.27387087615833,29.0991893385095,12.0138964377923,0,-0.027597,1
-13.0763624976031,27.310020565836,3.75805743323918,0,-0.027597,2
-3.09912973244717,11.9013440991235,15.9064485502676,0,0.043289,0
-3.69911872303496,11.9021335701407,15.3524434394824,0,0.043289,0
-3.69882680257521,12.1020754663527,15.6283763867808,0,0.043289,0
-4.29794003595971,12.7026877658249,15.2031358551505,0,0.043289,0
-2.89709020440708,13.3006694489473,16.176259508176,0,0.043289,0
-2.69271508401875,16.2995232943978,16.4378183525494,0,0.043289,0
-13.0767584635087,27.1100288553932,3.75000312183077,0,0.043289,2
-5.07311173409953,29.698737693866,12.0396944272943,0,0.043289,1
-13.0755907872376,27.9097926266666,3.99818221172888,0,0.043289,2
-4.47020378846428,31.6973595581334,12.1066710571242,0,0.043289,1
-2.89732922230398,13.3006130735401,15.9354227261286,0,0.118298,0
-4.0975951009814,13.1022297924921,15.3888352172436,0,0.118298,0
-2.69531376933658,14.6999406306849,16.3542113438507,0,0.118298,0
-2.49329831499375,16.0992691412231,16.4739188949456,0,0.118298,0
-2.49099073234102,17.6987971857539,16.5278862868708,0,0.118298,0
-15.0803720167929,24.9130306288351,2.07280105855977,0,0.118298,2
-13.8795282877642,25.5112966348229,2.7813374359913,0,0.118298,2
-12.6755125867603,28.308913345756,4.03722284108038,0,0.118298,2
-4.67191195139803,30.8977636917558,12.0855668649042,0,0.118298,1
