y,x,velocity,motion,time,label
-5.07592559379096,27.8992715091267,10.0489700563284,0,-0.02404,1
-6.47560917656086,28.1010485158564,9.93418698162107,0,-0.02404,1
-12.6775299499642,26.7095863216898,2.21258979414278,0,-0.02404,6
-4.67360700237246,29.4982777708093,10.0977481836677,0,-0.02404,1
-12.8760724134793,27.7095548098071,2.22429871778534,0,-0.02404,6
-4.46954062034965,32.2971926470047,10.1347503161431,0,-0.02404,1
-11.0665121467147,34.30525593787,3.77577044202141,0,-0.02404,3
-4.25936885237827,39.2948749526306,10.4287783680877,0,-0.02404,2
-4.46895915290873,32.6970767121227,10.1377309026308,0,-0.02404,1
-4.45907424522998,39.495079124089,10.4229161327901,0,-0.02404,2
-5.27365516056846,29.099217828233,10.052602226021,0,0.046,1
-12.8755735368344,27.7097204064039,2.22583918390075,0,0.046,6
-11.4650090899272,34.905739954126,3.76993581941268,0,0.046,3
-10.2597361028387,38.5030840406773,3.84597373067994,0,0.046,3
-4.65777983587259,39.8952384901203,10.4181838359388,0,0.046,2
-5.4568826983854,40.4961221279458,10.3918620795533,0,0.046,2
-4.65719146806071,40.295118278086,10.4198875023832,0,0.046,2
-4.47379843306878,29.2980775258135,10.1082578097111,0,0.121039,1
-6.27318269249345,29.7003265775667,9.98533182555166,0,0.121039,1
-5.67261056676148,30.0994202211386,10.0378800691452,0,0.121039,1
-4.26710021003469,33.8964627224995,10.155031057311,0,0.121039,1
-11.6657980103284,34.7059519608982,3.75902871910113,0,0.121039,3
-10.6646508397683,35.5044020407647,6.18265878551945,0,0.121039,3
-4.05690476261104,40.894143847536,10.4405090593488,0,0.121039,2
5.35195553208586,47.0799667948663,11.9159826966776,0,0.121039,-1
-4.66884083553054,32.6973422477379,10.1278652306419,0,0.121039,1
-4.85689022525624,40.8951950146672,10.4153685712073,0,0.121039,2
5.55166026833448,46.8797658539618,11.9087975635902,0,0.121039,-1
