y,x,velocity,motion,time,label
-1.87813555790106,26.295523500784,14.2047189699576,0,-0.00887,2
-14.6802342453223,24.7128450375834,1.87535614953911,0,-0.00887,1
-13.0761769564987,27.5099137857964,3.54250469318627,0,-0.00887,1
-1.87784359485931,26.4954653797775,14.2054657953256,0,-0.00887,2
-2.67812082699497,26.2965765597418,14.1590499413214,0,-0.00887,2
-9.70488983825871,7.91114020384272,7.1731397611092,0,0.066171,0
-9.70343418976339,8.91084483158522,7.70880184645752,0,0.066171,0
-2.27678715590898,27.2957003452676,14.1889700268968,0,0.066171,2
-13.0762968670903,27.509811603319,3.32088272560712,0,0.066171,1
-12.6754302973606,28.1091099617106,3.80655148033247,0,0.066171,1
-2.27649602509934,27.4956420335302,14.1899356389165,0,0.066171,2
-9.70353706697785,8.91074731068838,7.98524653152812,0,0.141203,0
-1.87568606273135,28.2949020117275,14.2114966525,0,0.141203,2
-14.0800766648478,25.111691236361,2.33301115023892,0,0.141203,1
-12.6763500836916,27.7091075221006,3.79515059105204,0,0.141203,1
-12.8766347862336,27.5094254269055,3.55454549501829,0,0.141203,1
-12.4754881300508,28.3086695223171,3.82462072627215,0,0.141203,1
-1.8748201805779,28.8947256828333,14.2132190983142,0,0.141203,2
