y,x,velocity,motion,time,label
-6.30319583911736,9.10634413295994,8.13725578537958,0,0.008869,1
-7.50317342857686,9.10791938503412,7.43152709448482,0,0.008869,1
-9.28420751379045,22.1064502635663,9.93771158076391,0,0.008869,2
-8.48218322257823,23.5049869854606,10.1961475022592,0,0.008869,2
-5.27408700860819,29.099135781076,11.7685294795835,0,0.008869,3
-10.27399442607,29.1056993324283,10.9569724154965,0,0.008869,2
-10.6629182458462,36.7039842724351,6.68045285489421,0,0.008869,4
-12.2628890008966,36.7060846093686,6.58670786955568,0,0.008869,4
-0.251168807074443,44.8879154400957,16.7495781046967,0,0.008869,5
-5.25107640334685,44.8944789916828,16.8686383222284,0,0.008869,-1
-1.24882004547971,46.4887549353941,16.9925650396338,0,0.008869,5
-0.250586263481356,45.2877952295859,16.7495855642598,0,0.008869,5
-6.70180119689488,10.1065170440744,8.44094848214484,0,0.078858,1
-6.30151855536864,10.3059347252212,8.75376780881388,0,0.078858,1
-7.70207323580265,9.90788506823167,7.79758399834027,0,0.078858,1
-9.70494007283557,7.91109369490561,5.35317317265004,0,0.078858,0
-9.90406518661415,8.51117798212594,5.83352688774413,0,0.078858,0
-5.89600923015939,14.1042881510427,10.474545331334,0,0.078858,1
-8.88317866484407,22.9056122498071,10.0834863829167,0,0.078858,2
-8.48202498757297,23.7048534291133,10.2110567779494,0,0.078858,2
-5.07308644325145,29.8985699400682,11.5521552914789,0,0.078858,3
-6.87247299470382,30.3008070033574,11.1620777010854,0,0.078858,3
-10.4729876881164,29.9056369931698,10.9730566857679,0,0.078858,2
-10.8625275720697,37.1040310152815,6.67745174858449,0,0.078858,4
0.150045862906578,45.8870369395379,16.7499376517997,0,0.078858,5
0.350042212207545,45.8867751968214,16.7495666370853,0,0.078858,5
-6.30048925938784,11.1056240274621,9.07465243199912,0,0.153931,1
-7.30075992384681,10.9069838529383,8.49064648587913,0,0.153931,1
-5.89530094336273,14.7040360954665,10.5774094789884,0,0.153931,1
-8.88225802938975,23.7052739276404,10.141992928941,0,0.153931,2
-9.68195521149003,23.9062545711764,10.0183078032633,0,0.153931,2
-4.67223151076939,30.6977339895115,11.5899213965739,0,0.153931,3
-10.4620252870112,37.7032072488678,6.70755887631575,0,0.153931,4
-10.2605859024869,38.7026506429615,6.97287762435924,0,0.153931,4
-0.448061933536538,47.4872891350626,16.7489566879258,0,0.153931,5
-1.44631215869147,48.6882356068788,16.7411394829659,0,0.153931,5
0.354810040690202,49.4856553948388,16.7496717212829,0,0.153931,5
-4.47194666338346,30.897413313299,11.6050210534831,0,0.153931,3
0.352212336945906,47.6861895735207,16.7496460303756,0,0.153931,5
