y,x,velocity,motion,time,label
-6.49223596879989,16.5044764350863,9.74977127685367,0,-0.017841,1
-2.68526645429246,21.29803115252,10.8880919722908,0,-0.017841,2
-5.08404847263182,22.1009708144725,10.1612893844227,0,-0.017841,-1
-7.48400406800283,22.1041456227312,9.80607523213079,0,-0.017841,1
-12.4748180000817,28.3089274142891,2.69922009138541,0,-0.017841,7
-12.0739457949464,28.9082214439155,2.95389202628896,0,-0.017841,7
-2.26268703727851,36.6929549594398,9.97737472886306,0,-0.017841,3
-7.46259066830626,36.6998337104568,9.27919633638024,0,-0.017841,8
-1.46035524665282,38.2914225845731,9.99118137382306,0,-0.017841,3
-10.8604739088982,38.1039155590558,4.30243299493209,0,-0.017841,9
-3.45386480792138,42.6927701881041,9.46408274156694,0,-0.017841,3
11.34615430153,42.8731338945662,10.8338059853504,0,-0.017841,5
-0.245124126125654,48.6867649351448,9.99978452448678,0,-0.017841,4
-1.8618144773194,37.2922470818078,9.98505915953106,0,-0.017841,3
-3.85385748662127,42.693299322919,9.45547836444557,0,-0.017841,3
-6.49192071569425,17.104158507939,9.82054428191869,0,0.057165,1
-6.89162620345376,17.3046174613314,9.74298964232339,0,0.057165,1
-6.09049114216903,18.1033468731476,10.2445018019401,0,0.057165,1
-2.48423493113284,22.4973929943293,10.6669413673571,0,0.057165,2
-3.88392226700483,22.6991476321186,10.5550045971858,0,0.057165,2
-7.28328595581308,23.103431839387,9.89682982593649,0,0.057165,1
-2.28050299325261,25.0963706995308,10.6947224458348,0,0.057165,2
-11.8745814610404,29.1076251476576,3.65111845104329,0,0.057165,7
-2.46268385563608,37.4929868603263,9.97456138248375,0,0.057165,3
-7.26259692388426,37.4992015693865,9.29979553578025,0,0.057165,8
-10.6610980922961,38.503309912035,4.31339448469628,0,0.057165,9
10.9439688890316,42.2742267397871,10.8503396823877,0,0.057165,5
-0.445479296273344,49.4868724911185,9.74944633343491,0,0.057165,4
14.9542408042969,49.4669336341701,9.53233231829917,0,0.057165,6
-2.68394399994278,22.6975939548535,10.6551886078134,0,0.057165,2
-1.86326941964392,37.0923259931699,9.98493701936653,0,0.057165,3
-3.45347057738117,43.8924031662518,9.46620140278452,0,0.057165,3
-0.445766645042778,49.2869304768565,9.99942717672883,0,0.057165,4
-6.49089580599445,18.1037060035721,9.92282069646395,0,0.12722,1
-2.68360817495628,23.2973413238174,10.6604755904094,0,0.12722,2
-12.6763530452975,28.3085996359759,2.91557925090486,0,0.12722,7
-1.66268839094909,38.0917208892638,9.98858878523853,0,0.12722,3
-7.26258702155373,38.0988479466243,9.06132097822397,0,0.12722,8
-10.4608311540666,39.3025688551133,3.12509115136511,0,0.12722,9
10.9421758812069,41.674629924926,10.838602268944,0,0.12722,5
14.7522932009669,48.8676797215136,9.53282265233012,0,0.12722,6
-2.48361175271786,23.2970867860003,10.6731055110775,0,0.12722,2
-1.46269196871067,38.0914663514467,9.99111011250088,0,0.12722,3
