y,x,velocity,motion,time,label
-4.35443152896201,15.4538430668951,2.61102488253377,6,0.005355,0
-3.95523422501733,15.6552759546659,2.15792027881593,6,0.005355,0
-5.1552192636112,15.6503301948029,3.26495906981602,0,0.005355,0
-3.5576326606046,16.2562783960726,1.93873462411121,6,0.005355,0
-5.35601495579475,15.8492902006769,3.02236201566056,0,0.005355,0
-4.55841821957363,16.4519412293598,2.618219280045,6,0.005355,0
-6.75679521354541,16.0433054012999,4.0369277887959,0,0.005355,0
-3.36162441782349,17.2560251448307,1.70815609401069,6,0.005355,0
-6.55839360178428,16.4436982949447,3.85498107546713,0,0.005355,0
-5.56478886119769,18.046096071403,3.06523389994955,0,0.005355,0
-6.56397868063477,17.8421893510541,3.68536700264962,0,0.005355,0
-5.37037659255964,19.4454114201678,0.954542538199593,6,0.005355,0
4.62710671109793,20.0859799463739,3.14008238867632,6,0.005355,2
5.02710188290631,20.0876285336499,3.84207437348506,6,0.005355,2
4.22471840872517,20.6836852151938,3.16302310709858,6,0.005355,2
7.62627192035472,20.2981276958445,4.58920950074156,6,0.005355,2
8.42626226397149,20.3014248703966,4.96334651124609,6,0.005355,2
-13.7702728163793,19.4107910971966,5.45069367954315,6,0.005355,1
11.1943132448143,28.3043446203242,1.14481273277995,6,0.005355,3
15.1998490880861,26.922339433045,0.847456527793977,6,0.005355,3
10.388737814738,29.6995404071748,1.86564421222869,6,0.005355,3
11.5871271176044,30.1040547680271,1.38086084789894,6,0.005355,3
12.7855164204709,30.5085691288794,0.908055887856451,6,0.005355,3
18.797410596472,27.5365305667645,1.99451413713136,6,0.005355,3
19.9894179024823,29.539321240798,1.80507073701744,0,0.005355,3
5.67044625747909,9.3016531308513,0.766785791740664,0,0.080401,-1
-3.35322702196293,15.2583339908446,1.93683782690199,6,0.080401,0
-2.55482245424925,15.6611809577445,1.47392404352344,6,0.080401,0
-3.75401500872137,15.4564801649232,2.40468744967862,6,0.080401,0
-4.15559554891104,15.8544111689869,2.3907947556465,6,0.080401,0
-4.5555907438226,15.852772514057,2.84413028410215,0,0.080401,0
-2.35878881980824,16.6609253829008,0.987241968174826,6,0.080401,0
-4.95717152620826,16.2507044697932,3.29847423629659,0,0.080401,0
-6.15715663411161,16.245788506957,3.65878396218962,0,0.080401,0
-2.56116479658501,17.2594614951104,1.23265053257669,6,0.080401,0
-4.15955951192581,16.8533362666783,2.16417577314933,6,0.080401,0
-3.76115014290402,17.2545455312975,1.94044537069755,6,0.080401,0
-4.16352347494058,17.8522613643696,1.93284811764021,6,0.080401,0
-7.1595227585155,16.8410463576343,4.03636065966333,0,0.080401,0
-5.96429440925414,18.0446731998196,3.27392253932101,0,0.080401,0
-7.56348191644182,17.8383328003959,3.82124464421378,0,0.080401,0
5.22764073808329,20.0884057234716,3.59090800617492,6,0.080401,2
5.82763329203497,20.0908637048897,4.26684788345392,6,0.080401,2
5.2252623587623,20.6877611631462,3.36059226155569,6,0.080401,2
6.22683569887997,20.2922862361788,3.77100072702614,6,0.080401,2
5.02447173482431,20.8867257110637,3.37300817283884,6,0.080401,2
8.22681119660643,20.3004795088748,4.7584157764462,6,0.080401,2
-12.9713433048677,19.8140611610623,5.02108816965804,6,0.080401,1
10.9950653800379,28.3033508729615,1.37763316467614,6,0.080401,3
11.7958476042649,28.1068443025552,0.906544288793747,6,0.080401,3
15.6021435830135,26.524130984093,1.25562347643721,6,0.080401,3
18.0068715111248,25.3352520343232,2.35002926522777,6,0.080401,3
11.9895035746319,29.7059441703162,1.14182980382652,6,0.080401,3
18.9981385383313,27.5369846477115,2.18562032266229,6,0.080401,3
6.31029253923739,49.6615049590325,10.1540825175358,0,0.080401,4
6.31187813049183,49.2619333957172,10.4000820071571,0,0.080401,4
-2.35461937409395,15.4621341089096,1.23088494981272,6,0.151287,0
-3.75540205626119,15.6561344764205,2.16649966141707,6,0.151287,0
-3.55700428546341,16.0565313629553,1.93688896238827,6,0.151287,0
-6.35537004643731,15.6453919710011,4.0611663278001,0,0.151287,0
-5.95617479755353,15.8468294580274,3.66085907542343,0,0.151287,0
-5.55777945237057,16.2480526912845,3.25129219918014,0,0.151287,0
-7.35775738342159,16.2406155717691,4.1987347938989,0,0.151287,0
-7.15855947050737,16.4412267130582,4.0133919334361,0,0.151287,0
-2.5650156584475,18.0585129366972,0.987401869570626,6,0.151287,0
-2.36581798394891,18.2591240770012,0.989570970325526,6,0.151287,0
-6.36336905293167,17.6432418121167,3.46423156941875,0,0.151287,0
6.02607899180796,20.2916795189375,3.78397148399511,6,0.151287,2
5.82368195236441,20.8902085065946,3.57091549958108,6,0.151287,2
10.2252274349491,20.5088185433809,5.42466631430869,6,0.151287,2
11.5948135141942,28.1064327447803,0.909510907843348,6,0.151287,3
15.8011605909261,26.5255057670706,1.04206511710795,6,0.151287,3
11.1916192427087,28.9039192276329,1.37898581631797,6,0.151287,3
15.8011605909261,26.5255057670706,1.45889002320646,6,0.151287,3
11.786011947597,30.3048927725657,1.14914318021149,6,0.151287,3
19.3987167495541,27.1397353394957,2.35097718310626,6,0.151287,3
6.5124855782251,48.6636278261985,10.1438847162283,0,0.151287,4
-1.9546243445314,15.4637868018616,0.989488369675705,6,0.151287,0
6.5124855782251,48.6636278261985,10.1438847162283,0,0.151287,4
