y,x,velocity,motion,time,label
0.642262705015691,16.2735979300854,0.998891374375929,0,-0.009215,2
1.64145184697969,16.4775077688912,1.7376803277194,0,-0.009215,2
2.0414467595667,16.4791579648373,1.97841970098283,0,-0.009215,2
7.22700873255167,20.0967325815231,3.69622779421462,6,-0.009215,1
7.82700122063999,20.099207875934,3.87885480860985,6,-0.009215,1
13.2389129294838,17.1247174633372,6.28619259462348,6,-0.009215,0
9.82697602199064,20.1074588566481,4.57762011797237,6,-0.009215,1
14.6388952427461,17.1304931496403,6.52106143225835,6,-0.009215,0
15.43968410529,16.9340082436335,6.638939275807,6,-0.009215,0
9.62138878398112,21.5051251423485,4.23228030090835,6,-0.009215,1
14.4333080047366,18.5281594353408,6.11568256098061,6,-0.009215,0
14.4309123307362,19.1275134296455,5.46274276723071,6,-0.009215,0
12.4205558036296,21.7164618187553,5.03032674252182,6,-0.009215,1
18.8396416967343,16.9480349126179,7.12402177330228,6,-0.009215,0
9.98704643811767,30.0975108454956,2.81599796455646,0,-0.009215,3
9.18545902265068,30.4937791460747,3.5576494562766,0,-0.009215,3
1.44225282820924,16.2768983232071,1.24307412508737,0,-0.009215,2
-1.75850622129581,16.4634810979397,0.993183494022416,0,-0.009215,2
2.0414832217026,16.4790867192912,1.9771223009205,0,0.060763,2
2.84147368969042,16.4823816474076,2.4469964498166,0,0.060763,2
7.82705304204067,20.099089624916,3.8751990038018,6,0.060763,1
8.62704303319713,20.1023845510685,4.03175886916151,6,0.060763,1
8.22305942076414,21.0996577280388,3.87900917579801,6,0.060763,1
10.6270187263353,20.1106218693956,4.6969492013242,6,0.060763,1
15.239727541927,16.9330208959962,6.50718272370336,6,0.060763,0
10.2214395733158,21.5074629209338,4.39318707033037,6,0.060763,1
11.8214195556287,21.5140527732387,5.50598011333836,6,0.060763,1
19.0396815496221,16.9486718016032,7.06940509726126,6,0.060763,0
10.3887283356361,29.6994366544269,2.56733966299817,6,0.060763,3
9.38634718199127,30.2946688544703,3.31362221238716,6,0.060763,3
10.9863281179669,30.3012587107031,2.32367973150738,6,0.060763,3
7.77759123820874,32.4857051682596,4.59471126755665,6,0.060763,3
1.24229076242373,16.2760078548728,1.24402462873115,0,0.060763,2
2.04228099199587,16.2793027820073,1.729321474548,0,0.060763,2
9.27480653933299,8.11790947359012,1.29344225582677,0,0.135819,-1
8.4276241010415,19.9018717944787,4.04528373736162,6,0.135819,1
9.42601218727365,20.305568707057,4.41316513985494,6,0.135819,1
14.2387517079417,17.128842218148,6.25418680120544,6,0.135819,0
11.0267929300544,20.1123920256179,4.865896784846,6,0.135819,1
8.42042531711742,21.6999304290953,3.88798980656257,6,0.135819,1
16.0387299628849,17.1362743509039,6.55292046274203,6,0.135819,0
10.4204009440181,21.7081883535046,4.60832515006677,6,0.135819,1
13.4251635736519,20.5218694837076,5.20266480445862,6,0.135819,1
13.4203643843692,21.7205752401186,5.11523626866919,6,0.135819,1
10.5892036085223,29.5005958459589,2.3225208126632,6,0.135819,3
2.04129969238983,16.4791159998642,1.73128149450174,6,0.135819,2
