y,x,velocity,motion,time,label
7.47886922342158,7.11158338742578,1.30919542894239,0,-0.005591,100
1.02858143651048,19.6715753648846,1.24759972409845,6,-0.005591,0
1.6277745880383,19.8738363515559,1.74193862414297,6,-0.005591,0
-13.1712437380186,19.6129367349441,5.37140381806367,6,-0.005591,1
6.1701559282002,34.2773113516413,5.14943401970082,0,-0.005591,2
6.76854947707507,34.6793594464607,4.64404888466164,0,-0.005591,2
6.16615856434515,35.2762335577927,5.15529765495314,0,-0.005591,2
8.16693335977471,35.084707316173,4.11800232825054,0,-0.005591,2
8.16373545649169,35.8838481295627,4.36658342271226,0,-0.005591,2
6.1605622488486,36.6747261706389,5.16268793780452,0,-0.005591,2
6.74776318197911,39.873755680565,5.16242771074104,0,-0.005591,2
0.827784388670083,19.8705327665694,0.99878266876698,6,-0.005591,0
5.33578827132156,42.8647410254158,5.94483444504652,0,-0.005591,2
2.22811502145937,19.8763574217206,1.98249401182025,6,0.064517,0
-12.769312157668,19.2153110893602,5.18390600102611,6,0.064517,1
-13.9685011001597,19.0105919874928,5.74896465293297,6,0.064517,1
6.37074157014909,34.2781476655936,4.89911277350205,0,0.064517,2
6.97153024151464,34.0808314912005,4.63490011148503,0,0.064517,2
8.56912208624044,34.6867671330806,3.86206028096713,0,0.064517,2
8.56593753740287,35.4859062112143,4.11009507532784,0,0.064517,2
6.36357633146826,36.0762115440433,5.1548159960568,0,0.064517,2
7.35958336382284,37.0792490824988,4.64261669435496,0,0.064517,2
1.62812248350693,19.8738897792292,1.49270183167048,6,0.064517,0
6.27105406619417,9.10445660306312,0.723555156456522,6,0.139528,100
6.27105406619417,9.10445660306312,1.80858833548668,6,0.139528,100
3.42728019942381,20.0811113870389,2.45204133664269,6,0.139528,0
-12.1693409901494,19.217759420683,4.86882691696892,6,0.139528,1
-12.9693303233014,19.2144665771094,5.35394181417574,6,0.139528,1
-13.36932594354,19.2128201513973,5.48850197755908,6,0.139528,1
-16.1700879888319,19.4010810269048,6.71630101684576,6,0.139528,1
7.57306497571381,33.6837844942259,4.36884769184641,0,0.139528,2
8.76986387120823,34.4878633120782,3.61279213725901,0,0.139528,2
8.56747699829615,35.0863938099602,3.86466928425423,0,0.139528,2
7.36111991392082,36.6797374484056,4.63968212353717,0,0.139528,2
2.2280915258897,19.8763862769807,1.9827896966638,6,0.139528,0
